35	7	FRSE	0.890732229	-99	-99	-99	-99	0	CHN
36	1	IRR1	0.060223824	121	1800	0.8	0.8	0	CHN
36	2	RFR1	1.07276E-05	121	1800	0	1	0	CHN
36	3	IRRU	0	71	1800	0.8	0.8	0	CHN
36	4	AGRL	0.052831148	71	1800	0	1	0	CHN
36	5	FRSE	0.8869343	-99	-99	-99	-99	0	CHN
37	1	IRR1	0.025453166	121	1800	0.8	0.8	0	CHN
37	2	RFR1	0.003965338	121	1800	0	1	0	CHN
37	3	IRR2	0	121	1800	0.8	0.8	0	CHN
37	4	RFR2	0	121	1800	0	1	0	CHN
37	5	IRRU	0.002836458	71	1800	0.8	0.8	0	CHN
37	6	AGRL	0.033911258	71	1800	0	1	0	CHN
37	7	FRSE	0.93383378	-99	-99	-99	-99	0	CHN
38	1	IRR1	0	167	1800	0.8	0.8	0	LAO
38	2	RFR1	0.024098442	167	1800	0	1	0	LAO
38	3	IRR2	0.004218679	357	1800	0.8	0.8	0	LAO
38	4	RFR2	0	357	1800	0	1	0	LAO
38	5	IRRU	0.004239181	300	1800	0.8	0.8	0	LAO
38	6	AGRL	0.033293517	300	1800	0	1	0	LAO
38	7	FRSE	0.93415018	-99	-99	-99	-99	0	LAO
39	1	IRR1	0.004759156	153	1800	0.8	0.8	0	MMR
39	2	RFR1	0.022884378	153	1800	0	1	0	MMR
39	3	IRR2	0.007138734	333	1800	0.8	0.8	0	MMR
39	4	RFR2	0	333	1800	0	1	0	MMR
39	5	IRRU	0.00799393	300	1800	0.8	0.8	0	MMR
39	6	AGRL	0.073329312	300	1800	0	1	0	MMR
39	7	FRSE	0.88389449	-99	-99	-99	-99	0	MMR
40	1	IRR1	0.001612588	167	1800	0.8	0.8	0	MMR
40	2	RFR1	0.009872577	167	1800	0	1	0	MMR
40	3	IRR2	0.002418882	357	1800	0.8	0.8	0	MMR
40	4	RFR2	0	357	1800	0	1	0	MMR
40	5	IRRU	0.00177032	300	1800	0.8	0.8	0	MMR
40	6	AGRL	0.024385639	300	1800	0	1	0	MMR
40	7	FRSE	0.959939994	-99	-99	-99	-99	0	MMR
41	1	IRR1	0	190	1800	0.8	0.8	0	VNM
41	2	RFR1	0	190	1800	0	1	0	VNM
41	3	IRR2	0	24	1800	0.8	0.8	0	VNM
41	4	RFR2	0	24	1800	0	1	0	VNM
41	5	IRRU	0	71	1800	0.8	0.8	0	VNM
41	6	AGRL	0	71	1800	0	1	0	VNM
41	7	FRSE	1	-99	-99	-99	-99	0	VNM
42	1	IRR1	0	167	1800	0.8	0.8	0	LAO
42	2	RFR1	0.007453524	167	1800	0	1	0	LAO
42	3	IRR2	0.008915312	357	1800	0.8	0.8	0	LAO
42	4	RFR2	0	357	1800	0	1	0	LAO
42	5	IRRU	0.000751552	71	1800	0.8	0.8	0	LAO
42	6	AGRL	0.013477898	71	1800	0	1	0	LAO
42	7	FRSE	0.969401714	-99	-99	-99	-99	0	LAO
43	1	IRR1	0	167	1800	0.8	0.8	0	LAO
43	2	RFR1	0.01146841	167	1800	0	1	0	LAO
43	3	IRR2	0	357	1800	0.8	0.8	0	LAO
43	4	RFR2	0	357	1800	0	1	0	LAO
43	5	IRRU	0	71	1800	0.8	0.8	0	LAO
43	6	AGRL	0.008713916	71	1800	0	1	0	LAO
43	7	FRSE	0.979817674	-99	-99	-99	-99	0	LAO
44	1	IRR1	0	167	1800	0.8	0.8	0	LAO
44	2	RFR1	0.008203829	167	1800	0	1	0	LAO
44	3	IRR2	0.002268033	357	1800	0.8	0.8	0	LAO
44	4	RFR2	0	357	1800	0	1	0	LAO
44	5	IRRU	0.000161239	71	1800	0.8	0.8	0	LAO
44	6	AGRL	0.016272437	71	1800	0	1	0	LAO
44	7	FRSE	0.973094462	-99	-99	-99	-99	0	LAO
45	1	IRR1	0.007735187	153	1800	0.8	0.8	0	MMR
45	2	RFR1	0.023390632	153	1800	0	1	0	MMR
45	3	IRR2	0.01160278	333	1800	0.8	0.8	0	MMR
45	4	RFR2	0	333	1800	0	1	0	MMR
45	5	IRRU	0.002947124	300	1800	0.8	0.8	0	MMR
45	6	AGRL	0.063069281	300	1800	0	1	0	MMR
45	7	FRSE	0.891254996	-99	-99	-99	-99	0	MMR
46	1	IRR1	0	167	1800	0.8	0.8	0	LAO
46	2	RFR1	0.002304766	167	1800	0	1	0	LAO
46	3	IRR2	0.003711863	357	1800	0.8	0.8	0	LAO
46	4	RFR2	0	357	1800	0	1	0	LAO
46	5	IRRU	0.000583076	134	1800	0.8	0.8	0	LAO
46	6	AGRL	0.002347514	134	1800	0	1	0	LAO
46	7	FRSE	0.991052781	-99	-99	-99	-99	0	LAO
47	1	IRR1	0	167	1800	0.8	0.8	0	LAO
47	2	RFR1	0.010135709	167	1800	0	1	0	LAO
47	3	IRR2	0.005638818	357	1800	0.8	0.8	0	LAO
47	4	RFR2	0	357	1800	0	1	0	LAO
47	5	IRRU	0.000462938	71	1800	0.8	0.8	0	LAO
47	6	AGRL	0.011445644	71	1800	0	1	0	LAO
47	7	FRSE	0.972316892	-99	-99	-99	-99	0	LAO
48	1	IRR1	0.006723405	153	1800	0.8	0.8	0	MMR
48	2	RFR1	0.028182584	153	1800	0	1	0	MMR
48	3	IRR2	0.010085107	333	1800	0.8	0.8	0	MMR
48	4	RFR2	0	333	1800	0	1	0	MMR
48	5	IRRU	0.003739314	300	1800	0.8	0.8	0	MMR
48	6	AGRL	0.096479583	300	1800	0	1	0	MMR
48	7	FRSE	0.854790007	-99	-99	-99	-99	0	MMR
49	1	IRR1	0	167	1800	0.8	0.8	0	LAO
49	2	RFR1	0.014650612	167	1800	0	1	0	LAO
49	3	IRR2	0.006463879	357	1800	0.8	0.8	0	LAO
49	4	RFR2	0	357	1800	0	1	0	LAO
49	5	IRRU	0.007194333	134	1800	0.8	0.8	0	LAO
49	6	AGRL	0.053019094	134	1800	0	1	0	LAO
49	7	FRSE	0.918672083	-99	-99	-99	-99	0	LAO
50	1	IRR1	0	167	1800	0.8	0.8	0	LAO
50	2	RFR1	0.031834667	167	1800	0	1	0	LAO
50	3	IRR2	0.018926832	357	1800	0.8	0.8	0	LAO
50	4	RFR2	0	357	1800	0	1	0	LAO
50	5	IRRU	0.00034413	134	1800	0.8	0.8	0	LAO
50	6	AGRL	0.031908842	134	1800	0	1	0	LAO
50	7	FRSE	0.916985529	-99	-99	-99	-99	0	LAO
51	1	IRR1	0	167	1800	0.8	0.8	0	LAO
51	2	RFR1	0.009726653	167	1800	0	1	0	LAO
51	3	IRR2	0.001089965	357	1800	0.8	0.8	0	LAO
51	4	RFR2	0	357	1800	0	1	0	LAO
51	5	IRRU	3.55913E-05	71	1800	0.8	0.8	0	LAO
51	6	AGRL	0.019888382	71	1800	0	1	0	LAO
51	7	FRSE	0.969259408	-99	-99	-99	-99	0	LAO
52	1	IRR1	0.016989171	153	1800	0.8	0.8	0	MMR
52	2	RFR1	0.05975881	153	1800	0	1	0	MMR
52	3	IRR2	0.025483756	333	1800	0.8	0.8	0	MMR
52	4	RFR2	0	333	1800	0	1	0	MMR
52	5	IRRU	0.010048407	300	1800	0.8	0.8	0	MMR
52	6	AGRL	0.150876795	300	1800	0	1	0	MMR
52	7	FRSE	0.73684306	-99	-99	-99	-99	0	MMR
53	1	IRR1	0.071782885	185	1800	0.8	0.8	0	THA
53	2	RFR1	0.059388879	185	1800	0	1	0	THA
53	3	IRR2	0.058731451	37	1800	0.8	0.8	0	THA
53	4	RFR2	0	37	1800	0	1	0	THA
53	5	IRRU	0.000475716	134	1800	0.8	0.8	0	THA
53	6	AGRL	0.243430477	134	1800	0	1	0	THA
53	7	FRSE	0.566190592	-99	-99	-99	-99	0	THA
54	1	IRR1	0	167	1800	0.8	0.8	0	LAO
54	2	RFR1	0.006478245	167	1800	0	1	0	LAO
54	3	IRR2	0.001869324	357	1800	0.8	0.8	0	LAO
54	4	RFR2	0	357	1800	0	1	0	LAO
54	5	IRRU	0.000191093	71	1800	0.8	0.8	0	LAO
54	6	AGRL	0.015309896	71	1800	0	1	0	LAO
54	7	FRSE	0.976151443	-99	-99	-99	-99	0	LAO
55	1	IRR1	0	167	1800	0.8	0.8	0	LAO
55	2	RFR1	0.014138207	167	1800	0	1	0	LAO
55	3	IRR2	0.01365455	357	1800	0.8	0.8	0	LAO
